problem_id,original_src,changed_src,error,stderr,token_similarity,syntax_similarity,semantic_similarity,final_similarity
p02388,"x = input()
y = x**3
print(y)
","x = input()
print(x**3)
",TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s666518215.py"", line 3, in <module>
    y = x ** 3
TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int'
",0.5,0.7275494672754946,0.931297779083252,0.7407839518159491
p02388,"print(input() ** 3)
","print(int(input()) ** 3)
",TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s844443016.py"", line 1, in <module>
    print(input()**3)
TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int'
",0.6666666666666666,0.8701030927835052,0.9563276171684265,0.8435619747024221
p02388,"x = int(input())
print(**3)
","x = int(input())
print(x**3)
","TypeError: print() argument after ** must be a mapping, not int","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s451360688.py"", line 2, in <module>
    print(**3)
TypeError: print() argument after ** must be a mapping, not int
",0.75,0.8437025796661608,0.9799389839172363,0.8700863674667427
p02388,"print(int(input) ** 3)
","print(int(input()) ** 3)
","TypeError: int() argument must be a string, a bytes-like object or a real number, not 'builtin_function_or_method'","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s844330584.py"", line 1, in <module>
    print(int(input)**3)
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'builtin_function_or_method'
",0.6666666666666666,0.9354207436399217,0.9931290149688721,0.8778778290795253
p02388,"print(int(input) ** 3)
","print(int(input()) ** 3)
","TypeError: int() argument must be a string, a bytes-like object or a real number, not 'builtin_function_or_method'","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s120361537.py"", line 1, in <module>
    print(int(input)**3)
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'builtin_function_or_method'
",0.6666666666666666,0.9354207436399217,0.9931290149688721,0.8778778290795253
p02388,"s = input("""")
ans = s * s * s
print(ans)
","user = input("""")
num = int(user)
ans = num * num * num
print(ans)
",TypeError: can't multiply sequence by non-int of type 'str',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s469089457.py"", line 2, in <module>
    ans = s * s * s
TypeError: can't multiply sequence by non-int of type 'str'
",0.625,0.45351043643263755,0.7123257517814636,0.6084834316423767
p02388,"number = input(int())
print(number**3)
","number = int(input())
print(number**3)
",TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s272552751.py"", line 2, in <module>
    print(number**3)
TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int'
",0.75,0.9944289693593314,0.9993310570716858,0.9230611136364737
p02388,"print(int(input() ** 3))
","print(int(input()) ** 3)
",TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s690364339.py"", line 1, in <module>
    print(int(input()**3))
TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int'
",0.3333333333333333,0.9044117647058824,0.9978892803192139,0.7704792415394502
p02388,"x = input()
print(x**3)
","x = int(input())
print(x**3)
",TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02388/Python/s314503322.py"", line 2, in <module>
    print(x**3)
TypeError: unsupported operand type(s) for ** or pow(): 'str' and 'int'
",0.75,0.9014084507042254,0.9734371900558472,0.8847974112336064
p02389,"a, b = [int(elem) for elem in input().split]
print(a * b, (a + b) * 2)
","a, b = [int(elem) for elem in input().split()]
print(a * b, (a + b) * 2)
",TypeError: 'builtin_function_or_method' object is not iterable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s283815234.py"", line 1, in <module>
    a, b = [int(elem) for elem in input().split]
TypeError: 'builtin_function_or_method' object is not iterable
",0.9333333333333333,0.5768967874231032,0.9961928129196167,0.8515461613947777
p02389,"nums = list(map(int, input().split("" "")))
area = nums[0] * nums[1]
perimeter = nums[0] * 2 + nums[1] * 2
print(area + "" "" + perimeter)
","nums = list(map(int, input().split("" "")))
area = nums[0] * nums[1]
perimeter = nums[0] * 2 + nums[1] * 2
print(str(area) + "" "" + str(perimeter))
",TypeError: unsupported operand type(s) for +: 'int' and 'str',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s255812565.py"", line 4, in <module>
    print(area + "" "" + perimeter)
TypeError: unsupported operand type(s) for +: 'int' and 'str'
",0.8666666666666667,0.8586179507545671,0.9834635257720947,0.910970795535208
p02389,"line = int(input().split)

area = line[0] * line[1] % 2

peri = line[0] * 2 + line[1] * 2

print(area + "" "" + peri)
","if __name__ == ""__main__"":
    x = input()
    a = int(x.split("" "")[0])
    b = int(x.split("" "")[1])
    print(a * b, (a + b) * 2)
","TypeError: int() argument must be a string, a bytes-like object or a real number, not 'builtin_function_or_method'","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s224773746.py"", line 2, in <module>
    line = int(input().split)
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'builtin_function_or_method'
",0.15789473684210525,0.18730301665916255,0.6420624256134033,0.36038429629574165
p02389,"nums = input().split()
x = nums[0] * nums[1]
y = nums[0] * 2 + nums[1] * 2
print(str(x) + "" "" + str(y))
","nums = [int(e) for e in input().split()]
x = nums[0] * nums[1]
y = nums[0] * 2 + nums[1] * 2
print(str(x) + "" "" + str(y))
",TypeError: can't multiply sequence by non-int of type 'str',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s858282912.py"", line 2, in <module>
    x = nums[0] * nums[1]
TypeError: can't multiply sequence by non-int of type 'str'
",0.7058823529411765,0.205233033524121,0.9524442553520203,0.6543123180803974
p02389,"a, b = [int(x) for x in input().split("" "")]

print(""{} {}"".format(a * b, 2 * a + 2 * b))
","a, b = [int(x) for x in input().split()]

print(""{} {}"".format(a * b, 2 * a + 2 * b))
",0,No Error Output,0.8823529411764706,0.9894385769872152,0.9861245155334473,0.9559872616624847
p02389,"a, b = map(int, input().split())
print(a * b, 2(a + b))
","a, b = map(int, input().split())
print(a * b, 2 * (a + b))
",TypeError: 'int' object is not callable,"/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s046135584.py:2: SyntaxWarning: 'int' object is not callable; perhaps you missed a comma?
  print(a * b, 2(a + b))
Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s046135584.py"", line 2, in <module>
    print(a * b, 2(a + b))
TypeError: 'int' object is not callable
",0.8333333333333334,0.90527950310559,0.9928216338157654,0.9187125044579831
p02389,"x = int(input().split("" ""))
a = x[0] * x[1]
b = x[0] + x[1] + x[0] + x[1]
print(str(a) + str(b))
","x = input().split("" "")
a = int(x[0]) * int(x[1])
b = int(x[0]) + int(x[1]) + int(x[0]) + int(x[1])
print(str(a) + "" "" + str(b))
","TypeError: int() argument must be a string, a bytes-like object or a real number, not 'list'","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s525009394.py"", line 1, in <module>
    x = int(input().split("" ""))
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'list'
",0.6153846153846154,0.27158774373259054,0.931776225566864,0.6388021979619074
p02389,"a, b = map(int, input().splot())
print(str(a * b) + str(2 * a + 2 * b))
","a, b = map(int, input().split())
print(str(a * b) + "" "" + str(2 * a + 2 * b))
",AttributeError: 'str' object has no attribute 'splot'. Did you mean: 'split'?,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s991335921.py"", line 1, in <module>
    a, b = map(int, input().splot())
AttributeError: 'str' object has no attribute 'splot'. Did you mean: 'split'?
",0.8571428571428571,0.9704004643064422,0.8076943159103394,0.8713407227989256
p02389,"n = input()
a, b = int(n.split())
x = a * b
y = 2 * (a + b)
print(x, y)
","n = input()
a, b = n.split()
a = int(a)
b = int(b)
x = a * b
y = 2 * (a + b)
print(x, y)
","TypeError: int() argument must be a string, a bytes-like object or a real number, not 'list'","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02389/Python/s485129018.py"", line 2, in <module>
    a, b = int(n.split())
TypeError: int() argument must be a string, a bytes-like object or a real number, not 'list'
",0.8333333333333334,0.47664041994750656,0.9914993047714233,0.7895918478928212
p02390,"sec = int(input())
tmp = [sec // 3600, (sec // 60) % 60, sec % 60]
print("":"".join(tmp))
","sec = int(input())
tmp = map(str, [sec // 3600, (sec // 60) % 60, sec % 60])
print("":"".join(tmp))
","TypeError: sequence item 0: expected str instance, int found","Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02390/Python/s175016753.py"", line 3, in <module>
    print(':'.join(tmp))
TypeError: sequence item 0: expected str instance, int found
",0.8571428571428571,0.7362569487337863,0.958296000957489,0.8613383421459886
p02390,"S = int(input())
h = S // 3600
m = (S % 3600) // 60
s = (S % 3600) % 60
print("":"".join[h, m, s])
","S = int(input())
h = S // 3600
m = (S % 3600) // 60
s = (S % 3600) % 60
print(str(h) + "":"" + str(m) + "":"" + str(s))
",TypeError: 'builtin_function_or_method' object is not subscriptable,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02390/Python/s528957896.py"", line 5, in <module>
    print(':'.join[h, m, s])
TypeError: 'builtin_function_or_method' object is not subscriptable
",0.7058823529411765,0.7515208235844641,0.9336013793945312,0.8106615047155047
p02390,"sho = int(input()) // 60
amari = int(input()) % 60

h = sho // 60
m = sho % 60
s = amari

print(""{}:{}:{}"".format(h, m, s))
","sho, s = divmod(int(input()), 60)
h, m = divmod(sho, 60)
print(""{}:{}:{}"".format(h, m, s))
",EOFError: EOF when reading a line,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02390/Python/s320807078.py"", line 2, in <module>
    amari = int(input()) % 60
EOFError: EOF when reading a line
",0.46153846153846156,0.5405405405405406,0.7883657813072205,0.6159700131465888
p02390,"x = input()
s = x % 60
x //= 60
m = x % 60
x //= 60
print(""{}:{}:{}"".format(x, m, s))
","x = int(input())
s = x % 60
x //= 60
m = x % 60
x //= 60
print(""{}:{}:{}"".format(x, m, s))
",TypeError: not all arguments converted during string formatting,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02390/Python/s450465833.py"", line 2, in <module>
    s = x % 60
TypeError: not all arguments converted during string formatting
",0.9090909090909091,0.96291936433196,0.9836854934692383,0.9550772794145561
p02391,"string = input()
a, b = input().split("" "")
if a > b:
    print(""a > b"")
elif a < b:
    print(""a < b"")
else:
    print(""a == b"")
","string = input()
a, b = map(int, (string.split("" "")))
if a > b:
    print(""a > b"")
elif a < b:
    print(""a < b"")
else:
    print(""a == b"")
",EOFError: EOF when reading a line,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02391/Python/s667691498.py"", line 2, in <module>
    a, b = input().split(' ')
EOFError: EOF when reading a line
",0.8333333333333334,0.8683531233866805,0.9527267217636108,0.8915966257214485
p02392,"a, b, c = map(int, input.split())
if a < b < c:
    print(""Yes"")
else:
    print(""No"")
","a, b, c = map(int, input().split())
if a < b < c:
    print(""Yes"")
else:
    print(""No"")
",AttributeError: 'builtin_function_or_method' object has no attribute 'split',"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02392/Python/s498567988.py"", line 1, in <module>
    a, b, c = map(int, input.split())
AttributeError: 'builtin_function_or_method' object has no attribute 'split'
",0.9285714285714286,0.9205903021784961,0.9978336095809937,0.9538819630573749
p02392,"d = input()
a, b, c = map(d.split())

if (a < b) and (b < c):
    print(""Yes"")
else:
    print(""No"")
","d = input()
a, b, c = map(int, d.split())
if (a < b) and (b < c):
    print(""Yes"")
else:
    print(""No"")
",TypeError: map() must have at least two arguments.,"Traceback (most recent call last):
  File ""/home/alex/Documents/bug-detection/input/Project_CodeNet/data/p02392/Python/s458135705.py"", line 2, in <module>
    a, b, c = map(d.split())
TypeError: map() must have at least two arguments.
",0.8888888888888888,0.9840546697038725,0.9946603178977966,0.959747194736947
